42005,長崎県,下県郡,しもあがた,2004年02月29日,合併して対馬市へ,2002年11月27日
0919,長野県,千曲市,ちくま,2003年09月01日,更埴市と上山田町、戸倉町が合併,　↑　ここから
0917,長野県,更埴市,こうしょく,2003年08月31日,合併して千曲市へ,　　　　官報告示順
2033,愛知県,田原市,たはら,2003年08月20日,渥美郡田原町と赤羽根町が合併,
1916,岐阜県,瑞穂市,みずほ,2003年05月01日,本巣郡穂積町と巣南町が合併,
3315,山口県,周南市,しゅうなん,2003年04月21日,徳山市、新南陽市、熊毛町、鹿野町が合併,
3305,山口県,徳山市,とくやま,2003年04月20日,合併して周南市へ,
3314,山口県,新南陽市,しんなんよう,2003年04月20日,合併して周南市へ,
33008,山口県,都濃郡,つの,2003年04月20日,合併して周南市へ,
134401,埼玉県,さいたま市西区,にし,2003年04月01日,さいたま市の政令指定都市移行で区制,
134402,埼玉県,さいたま市北区,きた,2003年04月01日,さいたま市の政令指定都市移行で区制,
134403,埼玉県,さいたま市大宮区,おおみや,2003年04月01日,さいたま市の政令指定都市移行で区制,
134404,埼玉県,さいたま市見沼区,みぬま,2003年04月01日,さいたま市の政令指定都市移行で区制,
134405,埼玉県,さいたま市中央区,ちゅうおう,2003年04月01日,さいたま市の政令指定都市移行で区制,
134406,埼玉県,さいたま市桜区,さくら,2003年04月01日,さいたま市の政令指定都市移行で区制,
134407,埼玉県,さいたま市浦和区,うらわ,2003年04月01日,さいたま市の政令指定都市移行で区制,
134408,埼玉県,さいたま市南区,みなみ,2003年04月01日,さいたま市の政令指定都市移行で区制,
134409,埼玉県,さいたま市緑区,みどり,2003年04月01日,さいたま市の政令指定都市移行で区制,
1708,山梨県,南アルプス市,みなみあるぷす,2003年04月01日,中巨摩郡の4町2村が合併,
1804,静岡県,清水市,しみず,2003年03月31日,清水市が静岡市に合併,
1915,岐阜県,山県市,やまがた,2003年04月01日,山県郡の全2町1村が合併,
19016,岐阜県,山県郡,やまがた,2003年03月31日,山県市へ,
3607,香川県,東かがわ市,ひがしかがわ,2003年04月01日,大川郡全４町が合併,
36002,香川県,大川郡,おおかわ,2003年03月31日,東かがわ市へ,
35003,広島県,芦品郡,あしな,2003年02月02日,芦品郡新市町（全１町）が福山市に合併,
4712,沖縄県,豊見城市,とみぐすく,2002年04月01日,島尻郡豊見城村が市制,
3606,香川県,さぬき市,さぬき,2002年04月01日,大川郡の５町が合併で市制,
1233,千葉県,富里市,とみさと,2002年04月01日,印旛郡富里町が市制,
1424,茨城県,守谷市,もりや,2002年02月02日,北相馬郡守谷町が市制,
2308,滋賀県,栗東市,りっとう,2001年10月01日,栗田郡栗東町が市制,
23006,滋賀県,栗太郡,くりた,2001年09月30日,栗東市へ,
1344,埼玉県,さいたま市,さいたま,2001年05月01日,浦和市、大宮市、与野市が合併,
1301,埼玉県,浦和市,うらわ,2001年04月30日,合併してさいたま市へ,
1305,埼玉県,大宮市,おおみや,2001年04月30日,合併してさいたま市へ,
1320,埼玉県,与野市,よの,2001年04月30日,合併してさいたま市へ,
1232,千葉県,白井市,しろい,2001年04月01日,市制,
1423,茨城県,潮来市,いたこ,2001年04月01日,２町が合併・市制,
1030,東京都,西東京市,にしとうきょう,2001年01月21日,保谷市、田無市が合併,
1017,東京都,保谷市,ほうや,2001年01月20日,合併して西東京市へ,
1018,東京都,田無市,たなし,2001年01月20日,合併して西東京市へ,
2722,兵庫県,篠山市,ささやま,1999年04月01日,多紀郡全４町が合併,
27017,兵庫県,多紀郡,たき,1999年03月31日,多紀郡全４町が合併して篠山市へ,
010110,北海道,札幌市清田区,きよた,1997年11月04日,豊平区から分区,
2212,京都府,京田辺市,きょうたなべ,1997年04月01日,田辺町が市制,
0134,北海道,北広島市,きたひろしま,1996年09月01日,札幌郡広島町（全１町）が市制,
01029,北海道,札幌郡,さっぽろ,1996年08月31日,札幌郡広島町（全１町）が北広島市へ,
0135,北海道,石狩市,いしかり,1996年09月01日,市制,
1231,千葉県,印西市,いんざい,1996年04月01日,市制,
1343,埼玉県,吉川市,よしかわ,1996年04月01日,市制,
1422,茨城県,鹿嶋市,かしま,1995年09月01日,鹿島町と大野村が合併・市制,
1029,東京都,あきる野市,あきるの,1995年09月01日,秋川市と五日市町が合併,
1027,東京都,秋川市,あきかわ,1995年08月31日,合併して、あきるの市へ,
110117,神奈川県,横浜市青葉区,あおば,1994年11月06日,港北・緑区から再編,
110118,神奈川県,横浜市都筑区,つづき,1994年11月06日,港北・緑区から再編,
1421,茨城県,ひたちなか市,ひたちなか,1994年11月01日,那珂湊市と勝田市が合併,
1409,茨城県,那珂湊市,なかみなと,1994年10月31日,合併して、ひたちなか市へ,
1413,茨城県,勝田市,かつた,1994年10月31日,合併して、ひたちなか市へ,
2032,愛知県,日進市,にっしん,1994年04月01日,市制,
1230,千葉県,八街市,やちまた,1992年04月01日,市制,
120101,千葉県,千葉市中央区,ちゅうおう,1992年04月01日,千葉市の政令指定都市移行で区制,
120102,千葉県,千葉市花見川区,はなみがわ,1992年04月01日,千葉市の政令指定都市移行で区制,
120103,千葉県,千葉市稲毛区,いなげ,1992年04月01日,千葉市の政令指定都市移行で区制,
120104,千葉県,千葉市若葉区,わかば,1992年04月01日,千葉市の政令指定都市移行で区制,
120105,千葉県,千葉市緑区,みどり,1992年04月01日,千葉市の政令指定都市移行で区制,
120106,千葉県,千葉市美浜区,みはま,1992年04月01日,千葉市の政令指定都市移行で区制,
1028,東京都,羽村市,はむら,1991年11月01日,市制,
2536,大阪府,阪南市,はんなん,1991年10月01日,市制,
12007,千葉県,君津郡,きみつ,1991年03月31日,君津市に編入,
43011,熊本県,飽託郡,ほうたく,1991年01月31日,熊本市に編入,
